id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19910646,City Views from a Chic Kensington Loft,84059089,Sean,,Kensington-Chinatown,43.65413,-79.4013,Private room,119,2,95,2020-01-01,2.52,1,0
19912447,Vacation spot with a water view In the city,7837302,Lana And Andrey,,Waterfront Communities-The Island,43.64061,-79.38292,Entire home/apt,190,2,4,2017-08-20,0.10,1,0
19912570,"Cozy basement room in popular ""Greektown"" area",22028017,Norman & Sherry,,Playter Estates-Danforth,43.68,-79.35182,Private room,75,1,178,2020-09-06,4.54,1,62
19912661,"Elegant condo facing the Lake, 3 bdrm & balcony",140838590,Cristina,,Waterfront Communities-The Island,43.64236,-79.39371,Entire home/apt,215,7,3,2017-08-20,0.08,1,0
19914475,Great 28th condo unit with an amazing view !!!,141055664,Elias,,Agincourt South-Malvern West,43.77802,-79.2823,Private room,85,1,0,,,1,0
19923620,condo close to lake and down town Toronto,81852504,Bonnie,,New Toronto,43.5982,-79.50052,Private room,150,1,0,,,1,362
19923637,"Charming 2 Bedroom, 8 min to Airport! Free Parking",141138160,Zorana,,Eringate-Centennial-West Deane,43.6598,-79.58087,Entire home/apt,99,1,66,2020-05-23,1.78,1,129
19924474,Glen & Lynda's Comfy Home - Master,141147977,Lynda,,Morningside,43.78707,-79.21823,Private room,65,1,54,2020-08-31,1.39,4,90
19927766,"Junior 2 br condo, Entertainment District-Downtown",4525751,Ak,,Waterfront Communities-The Island,43.64195,-79.38317,Entire home/apt,99,3,14,2018-09-01,0.36,10,0
19927804,Cute bedroom in shared basement with two others,35084172,Nick And Hellen,,Old East York,43.698,-79.33295,Private room,25,60,2,2020-05-06,0.29,6,284
19928264,New bright and spacious studio apartment,60677334,Brianna,,Dovercourt-Wallace Emerson-Junction,43.66886,-79.42759,Entire home/apt,59,60,84,2020-07-01,2.14,2,153
19929205,Mommy's house,38390270,Setareh,,Parkwoods-Donalda,43.76307,-79.32073,Entire home/apt,98,1,30,2019-08-27,0.79,1,0
19930086,Private room in midtown area,64191491,Alireza,,Mount Pleasant West,43.70919,-79.3917,Private room,60,7,0,,,1,0
