id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1487383,Amazing Appartment with a stunning view,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81014,-71.20541,Private room,159,2,211,2020-09-07,2.42,8,357
1516068,Chambre dans maison privée,6137330,André,,Sillery,46.78447,-71.25825,Private room,20,31,21,2020-08-15,0.27,2,356
1625005,Dumontier house,8640791,Daniel,,Quartier 5-4,46.85731,-71.19416,Private room,125,1,6,2018-06-25,0.08,1,285
1635571,Spacious room - 2 DOUBLE BEDS,8687028,Nicola,,Maizerets,46.83739,-71.22299,Private room,72,1,116,2020-09-06,1.49,7,78
1645445,AMAZING 2STORIES CONDO IN OLDQUEBEC,8732163,Joe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81568,-71.20777,Entire home/apt,270,28,113,2019-01-02,1.57,2,365
1683632,appartement conjoint,8895388,Richard,,Saint-Jean-Baptiste,46.80696,-71.22751,Entire home/apt,150,2,86,2020-09-07,1.04,1,365
1791781,Appartement St-Jean-Baptiste- 2 pas du VieuxQuebec,9400797,Christine,,Saint-Jean-Baptiste,46.80912,-71.22083,Entire home/apt,45,29,23,2019-12-16,0.29,2,0
1851589,Bright room near parc for skiing,8687028,Nicola,,Maizerets,46.83672,-71.22148,Private room,71,1,30,2020-08-23,0.38,7,78
1863842,3 bdr appartment near attractions,1645012,Gaby,,Quartier 5-4,46.86202,-71.1895,Entire home/apt,120,2,229,2019-09-29,2.72,1,365
1904160,Studio Meublé Vieux Quebec Charmant un mois free.,1562944,Patrice,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81571,-71.20678,Entire home/apt,28,31,4,2017-01-22,0.05,14,364
1913443,Nice apt 5 min. walking from Old Qc,9400797,Christine,,Saint-Jean-Baptiste,46.80912,-71.22083,Entire home/apt,45,30,34,2019-02-23,0.45,2,1
1979239,Zen Room 20 min walk from Old Qc City,10214782,Véronika,,Saint-Sauveur,46.81187,-71.23208,Private room,54,2,302,2020-09-21,3.65,4,0
2014421,contemporary on the heart of city,7223580,Nicolas,,Sillery,46.77659,-71.24661,Entire home/apt,145,6,3,2018-08-05,0.04,1,0
2027990,"spacious, renovated room downtown 2",3927227,Paul,,Saint-Sacrement,46.79181,-71.24852,Private room,17,31,29,2019-12-18,0.35,3,348
2038775,Grande maison pour belles vacances en famille,10459258,Rodolphe,,Plateau,46.7712,-71.3089,Entire home/apt,195,7,6,2017-08-06,0.08,1,1
2076200,Modern with cachet-Condo Old Quebec,8732163,Joe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81416,-71.20769,Entire home/apt,182,28,73,2019-03-30,0.90,2,365
2159192,Chambre à louer près des services,11017779,Luana,,Saint-Louis,46.77184,-71.29014,Private room,25,1,26,2015-03-30,0.33,2,346
2165708,Chambre chaleureuse dans un logement lumineux,10969787,Julie-Anne,,Maizerets,46.84047,-71.21721,Private room,60,30,18,2015-08-10,0.23,1,290
2203513,Cozy Studio in Central Quebec | Furnished,2874168,Brigitte / Ghislain,,Saint-Sacrement,46.79546,-71.2465,Entire home/apt,54,30,27,2020-10-10,0.42,1,0
2254593,"Spacieuse maison de ville, Limoilou",4217000,Mathieu & Maude Émilie,,Vieux-Limoilou,46.82879,-71.23115,Entire home/apt,200,5,24,2019-08-25,0.30,2,234
2578139,Large private room,6825502,André,,Sillery,46.78285,-71.25946,Private room,20,31,25,2020-03-18,0.32,2,277
2719825,"Apartment, room  basement",13891705,Daniel,,Maizerets,46.83823,-71.23241,Entire home/apt,28,2,27,2016-07-11,0.36,2,365
2803587,Quebec city Loft /appartement,14339917,Tony,,Saint-Roch,46.81566,-71.22472,Entire home/apt,79,1,398,2020-08-29,5.16,1,90
2815533,Heart of Old Quebec,14402481,Jacques,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81158,-71.21166,Entire home/apt,50,32,1,2020-01-31,0.12,1,239
2854775,Littoral's Condo | Old Quebec and River view,14594594,Jonathan,,Quartier 5-4,46.85389,-71.18559,Hotel room,199,2,10,2019-08-05,0.15,5,210
2930811,The most chosen Airbnb room in Quebec city,14966026,Maxim,,Saint-Sauveur,46.80956,-71.2417,Private room,40,1,781,2020-10-03,10.26,3,48
3028706,Old-Port of Quebec city,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81708,-71.20808,Entire home/apt,47,31,1,2019-02-11,0.05,3,260
3101045,1 bedroom apartment near Old Quebec,1646154,Dimitri,,Saint-Sauveur,46.81357,-71.23875,Entire home/apt,30,60,22,2019-08-28,0.29,6,339
3111227,Sleeping in the tower!,8687028,Nicola,,Maizerets,46.8365,-71.22211,Private room,71,1,48,2020-09-07,0.64,7,76
3111369,"Room ""Altana"" with terrace and private bathtub",8687028,Nicola,,Maizerets,46.83732,-71.22301,Private room,81,1,65,2020-09-01,0.87,7,80
3111553,Romantic tower room,8687028,Nicola,,Maizerets,46.83663,-71.22149,Private room,68,1,158,2020-10-06,2.28,7,78
3111625,Cozy room with terrace access,8687028,Nicola,,Maizerets,46.83695,-71.22303,Private room,93,1,34,2020-09-21,0.46,7,0
3111690,The Chick Shack,8687028,Nicola,,Maizerets,46.83726,-71.22245,Private room,74,1,49,2019-08-24,0.81,7,0
3147232,Private rooftop + amazing location AERP 301616,6012904,Frédéric,,Saint-Jean-Baptiste,46.81129,-71.22268,Entire home/apt,195,3,62,2020-10-04,0.82,1,0
3294316,Le 81 Saint-Louis,16531842,Camille,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81027,-71.20983,Entire home/apt,100,30,0,,,1,104
3340096,BTFUL HOUSE - FULLY EQUIPED,16856341,Roger,,Plateau,46.78068,-71.31668,Private room,54,3,56,2019-10-14,0.73,1,177
3379233,Beautiful house with terrace,17046926,Andrée-Anne,,Duberger-Les Saules,46.81909,-71.30864,Entire home/apt,175,3,12,2020-01-02,0.16,1,346
3479387,Fabulous 2bed 3rd floor condo + cute cat,17526167,Catou,,Montcalm,46.8003,-71.2362,Entire home/apt,100,3,32,2019-12-27,0.42,1,0
3486441,Au coeur de la vie Limoilienne,17555242,Julien-Pierre,,Vieux-Limoilou,46.82527,-71.2314,Entire home/apt,110,2,41,2020-01-12,0.54,1,0
3499399,CONDO PLEIN CENTRE-VILLE,12810887,Rémy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81093,-71.21275,Entire home/apt,100,30,51,2019-09-29,0.68,1,31
3566946,"Unifamiliale, RDC & Basement, 6 1/2",13891705,Daniel,,Maizerets,46.83815,-71.23202,Entire home/apt,28,2,20,2016-03-27,0.27,2,0
3592334,House for rent,3197450,Pierre,,Cité Universitaire,46.78257,-71.30341,Entire home/apt,129,5,18,2020-01-10,0.28,1,7
3599705,Beautiful Down Town Loft - with parking,18136166,Mathieu,,Saint-Roch,46.81011,-71.22936,Entire home/apt,104,31,79,2020-04-26,1.05,1,278
3666185,Glorious loft,18590676,Hébergement Du Ruisseau,,Vieux-Limoilou,46.82488,-71.22241,Entire home/apt,125,30,42,2018-08-08,0.60,1,0
3678120,Chambre au coeur de la Haute-Ville,18685843,Marielle,,Saint-Jean-Baptiste,46.8064,-71.22553,Private room,41,13,3,2014-09-01,0.04,4,0
3678952,Chambre au coeur de la Haute-Ville,18685843,Marielle,,Saint-Jean-Baptiste,46.80562,-71.22367,Private room,39,13,5,2020-03-26,0.07,4,285
3731999,"Cosy apt Quebec downtown, sleeps 4",1646154,Dimitri,,Saint-Sauveur,46.81434,-71.23963,Entire home/apt,33,55,30,2019-09-20,0.40,6,365
3827476,"Maison située dans le Vieux-Québec
Permis 175490",19694974,Maison La Chapelière,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80202,-71.20967,Entire home/apt,150,4,15,2019-09-16,0.22,1,303
3840299,"Central, Authentique et Unique",16308082,Jean-Francois,,Saint-Jean-Baptiste,46.81107,-71.22202,Entire home/apt,115,2,450,2020-10-11,6.00,2,163
3861813,Penthouse historique avec vue remarquable Vieux-QC,19871269,Marco,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81596,-71.20812,Entire home/apt,250,31,9,2019-08-02,0.24,1,0
3880306,La vie de quartier à la Haute-Ville,18685843,Marielle,,Saint-Jean-Baptiste,46.80742,-71.22367,Private room,39,32,2,2018-09-26,0.05,4,285
3895617,La vie de quartier en Haute-Ville 2,18685843,Marielle,,Saint-Jean-Baptiste,46.80535,-71.22343,Private room,41,32,0,,,4,365
3898375,Beau condo près du fleuve!,20070021,Jean-Francois,,Saint-Louis,46.75267,-71.30948,Entire home/apt,57,365,23,2016-02-18,0.31,1,179
4020380,maison à cap rouge,8820702,Laymy,,Cap-Rouge,46.76102,-71.3585,Entire home/apt,160,2,10,2019-12-30,0.16,1,62
4069643,Mini Appart 4 pers. U. Laval - Famille & Lgbt & ZD,21107303,Flavie,,Sillery,46.7893,-71.25003,Entire home/apt,53,2,186,2020-10-05,2.51,3,352
4077412,"Chambre privée et +, près de tout !",21149027,Marc,,Saint-Sauveur,46.81136,-71.23334,Private room,30,1,378,2020-03-11,5.72,1,0
4182766,A l'enseigne d'un grand voyageur-1,10020866,Robert,,Neufchâtel-Est/Lebourgneuf,46.84869,-71.30894,Private room,75,1,96,2019-12-30,1.36,2,164
4215307,★★★ Best secret in town !!,3201898,Francois,,Saint-Sauveur,46.81044,-71.23905,Entire home/apt,41,1,421,2020-10-04,6.31,1,327
4242956,Chambre disponible/Room Available,7477999,Marc-Alex,,Saint-Sauveur,46.80694,-71.23582,Private room,30,1,72,2018-08-31,0.98,1,345
4276973,Forest Loft in Downtown Quebec City,19909639,Louis,,Saint-Roch,46.81459,-71.22607,Entire home/apt,71,1,537,2020-09-27,7.35,16,83
4286898,Pied-à-terre au Centre-Ville de Qc,22254953,Rod,,Maizerets,46.83958,-71.22535,Private room,240,28,0,,,1,1
4530244,Bel appartement centre-ville 🧼🧽 respecte normes 🌈👌🏻,20539154,Arnaud,,Saint-Sauveur,46.81293,-71.23846,Entire home/apt,65,1,32,2020-08-12,0.45,1,0
4563559,Chambre à louer long terme (2),6212858,Katia,,Duberger-Les Saules,46.80757,-71.33553,Private room,15,30,6,2020-08-29,0.10,4,0
4567493,Gîte du Hu-Art (GALARNEAU room),23676164,Pierre,,Lac-Saint-Charles,46.91826,-71.38308,Private room,129,1,1,2015-04-23,0.01,5,365
4567897,Gîte du Hu-Art (BRUNANTE room),23676164,Pierre,,Lac-Saint-Charles,46.91876,-71.38078,Private room,129,1,7,2019-07-11,0.19,5,365
4571956,"Renovated Apartment, Private Parking & Backyard",3813034,Rachel,,Saint-Sauveur,46.80886,-71.23275,Entire home/apt,204,31,92,2020-03-06,2.30,2,0
4585669,Littoral - Signature | 2 Queens,14594594,Jonathan,,Quartier 5-4,46.85574,-71.18663,Hotel room,99,1,56,2020-09-20,0.83,5,323
4593246,Charmant appartement sur 2 étages,23809464,Elizabeth Ann,,Saint-Roch,46.81372,-71.23119,Entire home/apt,80,30,6,2019-08-04,0.09,1,0
4596193,Private tiny house & Courtyard + Parking,18991700,Olivier,,Saint-Sauveur,46.80894,-71.24234,Entire home/apt,120,30,24,2018-08-24,0.34,1,89
4617077,Gîte du Hu-Art (DREAM room),23676164,Pierre,,Lac-Saint-Charles,46.91866,-71.38113,Private room,119,1,10,2019-08-20,0.16,5,0
4617223,Gite du Hu-Art (ZEN room),23676164,Pierre,,Lac-Saint-Charles,46.91847,-71.3834,Private room,129,1,7,2020-01-03,0.12,5,365
4617481,Gîte du Hu-Art (HUARD room),23676164,Pierre,,Lac-Saint-Charles,46.91737,-71.38351,Private room,129,1,1,2015-07-03,0.02,5,365
4685791,SPECIAL Spring Time- Vieux Quebec: a charm!,6647989,Josée,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81213,-71.20913,Entire home/apt,53,30,11,2020-01-08,0.18,1,329
4759446,Beautifull apartement two level,20016094,Lina,,Saint-Sauveur,46.80916,-71.23796,Entire home/apt,95,3,66,2020-09-07,0.94,1,365
4803830,Hôtel Motel Le Châteauguay,24747916,Alex,,Quartier 5-4,46.85766,-71.1767,Private room,99,1,3,2019-09-01,0.04,3,365
4820844,"Vivre le Vieux-Québec, sur place !",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815,-71.20631,Entire home/apt,34,1000,1,2015-09-30,0.02,4,365
4901041,"ce soir, dormez à la maison!",25227914,Cécile,,Saint-Roch,46.81726,-71.22265,Private room,110,1,164,2020-09-07,2.47,3,362
4902020,Au coeur du Vieux-Québec,25227914,Cécile,,Saint-Roch,46.81626,-71.22304,Entire home/apt,75,4,92,2020-09-14,1.47,3,0
4995782,"Penthouse with terrace, downtown Quebec, parking$",12849225,Nicole,,Saint-Jean-Baptiste,46.81187,-71.21766,Entire home/apt,125,30,45,2020-01-02,0.66,1,364
5051170,New 2 bedroom in Quebec downtown,1646154,Dimitri,,Saint-Sauveur,46.81483,-71.23875,Entire home/apt,39,30,19,2020-08-22,0.28,6,365
5078748,New and nice quiet studio,26228887,Christian,,Saint-Louis,46.76545,-71.27932,Entire home/apt,70,3,28,2019-10-08,0.42,2,316
5083879,Lumineux logement à 3 pas du centre,14686728,Laurence,,Saint-Sauveur,46.81138,-71.23649,Entire home/apt,70,30,3,2020-04-02,0.09,1,53
5094755,Beautiful house near services.,26324945,Marie-Helene,,Saint-Sacrement,46.79017,-71.25455,Entire home/apt,259,2,18,2019-08-13,0.27,1,0
5100852,Charmante maison familiale au centre-ville,11164340,Marie-Claire,,Saint-Sauveur,46.81267,-71.23883,Entire home/apt,150,5,10,2019-12-30,0.26,1,0
5135225,Bel appartement  duplex tranquille,26548486,Marc,,Chutes-Montmorency,46.87746,-71.15847,Entire home/apt,50,7,1,2020-08-22,0.57,3,285
5135257,Québec app  3 pièces près   des chutes Montmorency,26548486,Marc,,Chutes-Montmorency,46.87603,-71.1591,Entire home/apt,64,5,0,,,3,285
5160965,"Chambre ""RELAX"" au cœur de Québec!",26691052,Géraldine,,Sillery,46.78338,-71.24704,Private room,50,32,130,2019-02-17,1.87,3,365
5442064,"Home near downtown Quebec, Spa, jacuzzi and wine.",28224563,Martine,,Pointe-de-Sainte-Foy,46.76392,-71.32674,Entire home/apt,330,3,45,2020-02-16,0.71,2,0
5442258,"Maison près du centre ville, spa, jacuzzi et vin.",28224563,Martine,,Pointe-de-Sainte-Foy,46.76469,-71.32511,Entire home/apt,330,3,29,2020-01-01,0.45,2,165
5457653,"Chambre ""ZEN"" au cœur de Quebec!",26691052,Géraldine,,Sillery,46.78328,-71.24659,Private room,50,32,143,2019-02-17,2.12,3,365
5465959,Maison en ville + parking inclus,27262511,Hélène,,Saint-Roch,46.81089,-71.22636,Entire home/apt,290,2,145,2020-02-16,2.20,1,254
5478609,Beau 4 et demi au centre-ville,28408747,Denis,,Montcalm,46.8045,-71.22506,Entire home/apt,150,31,68,2020-02-17,1.81,1,179
5487325,Chambre privée dans une maison,6825502,André,,Sillery,46.7837,-71.25888,Private room,20,31,7,2020-03-02,0.14,2,0
5495123,"Petit pied-à-terre, Vieux-Québec",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81628,-71.20766,Entire home/apt,29,1000,1,2015-08-15,0.02,4,365
5517202,Au coeur du Quartier des Arts!,5758591,Marie-Lou,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.79403,-71.22944,Entire home/apt,295,3,33,2019-10-07,0.83,3,365
5536939,Grand condo Vieux-Québec*,4252877,Nathalie,,Saint-Jean-Baptiste,46.81246,-71.21678,Entire home/apt,53,30,18,2020-08-15,0.29,6,158
5604407,Chambre tranquille,6212858,Katia,,Duberger-Les Saules,46.80757,-71.33553,Private room,16,30,3,2020-02-01,0.08,4,0
5739093,Living Downtown!,3666778,Valériane,,Saint-Roch,46.81698,-71.22537,Private room,45,2,43,2017-08-16,0.67,1,247
5768899,Penthouse,28221749,Michael,,Montcalm,46.8072,-71.22933,Entire home/apt,235,2,7,2019-09-22,0.26,1,0
5784879,Appartement spacieux A Québec,29922946,France,,Quartier 4-5,46.85345,-71.27907,Entire home/apt,115,31,18,2016-07-15,0.28,1,90
5847476,LOFT POUR 4 PERS SUR SAINT JEAN,29818429,Emmanuelle,,Saint-Jean-Baptiste,46.81088,-71.21751,Entire home/apt,170,32,102,2020-01-02,1.56,2,361
5847721,STUDIO AU COEUR DE SAINT JEAN,29818429,Emmanuelle,,Saint-Jean-Baptiste,46.81047,-71.21617,Entire home/apt,100,32,93,2019-02-17,1.42,2,180
5880353,Condo/Loft Urbain,11857139,Jean-Sébastien,,Vieux-Limoilou,46.82466,-71.22379,Entire home/apt,115,30,5,2018-10-10,0.08,1,285
5883318,Lovely 2 BED in beautiful Quebec City,25400397,Srah,,Maizerets,46.84193,-71.22679,Entire home/apt,130,2,17,2019-09-22,1.09,1,0
6055191,Superbe loft à Québec,5099838,Maria,,Saint-Jean-Baptiste,46.81045,-71.22426,Entire home/apt,80,10,23,2020-03-07,0.36,1,361
6091563,Cozy pied à terre in Québec city,31612995,David,,Saint-Sauveur,46.80904,-71.23455,Entire home/apt,88,30,9,2016-08-13,0.14,1,0
6100766,Old- port Loft design,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81579,-71.20808,Entire home/apt,40,31,6,2020-02-08,0.12,3,364
6140302,"BEST IN QUEBEC CITY . House by the water . 3 br,",31852871,Eric,,Sillery,46.7529,-71.28102,Entire home/apt,289,2,115,2020-10-12,1.77,1,247
6163009,Chambre quartier historique.,31972716,Eric,,Chutes-Montmorency,46.8796,-71.16519,Private room,48,3,15,2020-02-29,0.23,1,354
6177146,Condo contemporain avec stationnement privé,24821339,Françoise K,,Saint-Sauveur,46.80691,-71.24327,Entire home/apt,95,2,161,2020-04-17,5.03,1,0
6232233,1 room downtown apartment,1646154,Dimitri,,Saint-Sauveur,46.81471,-71.2383,Entire home/apt,25,45,21,2019-12-05,0.35,6,339
6363280,Grande chambre avec balcon privé,33154109,Jacynthe,,L'Aéroport,46.77503,-71.37516,Private room,59,1,48,2020-08-20,0.73,2,365
6444798,Magnifique appartement quartier historique(660 pc),4281045,Martin,,Quartier 5-4,46.8605,-71.18908,Entire home/apt,45,30,0,,,1,365
6446117,"Flat to share, 5km from Old Québec",33655018,Guillaume,,Saint-Sacrement,46.79247,-71.26534,Private room,50,32,7,2019-09-07,0.11,1,364
6459264,Logement de luxe avec vue incroyable,15649086,Odette,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81367,-71.21705,Entire home/apt,88,31,0,,,1,362
6601346,Superbe condo dans le vieux-Quebec,34035303,Remi,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80979,-71.21139,Entire home/apt,265,4,75,2020-01-01,1.17,1,128
6661626,Charmant! Au coeur de la vie urbaine de Québec !,26502596,François,,Saint-Jean-Baptiste,46.81015,-71.2176,Private room,78,2,274,2020-09-20,4.27,1,0
6746347,Beautiful Furnished Apartment (Minimum 1 month),15960979,Alain,,Saint-Jean-Baptiste,46.80815,-71.22858,Entire home/apt,39,31,121,2019-03-29,2.12,1,306
6852451,Loft with river view,35884345,Marc,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80395,-71.20924,Entire home/apt,50,31,77,2020-03-07,1.94,1,278
6885616,New House step away from Old Quebec,36080169,Mélanie,,Sillery,46.78483,-71.24956,Entire home/apt,575,7,3,2015-08-27,0.05,1,358
6897654,"Near Old City, 2 rooms, free parkingt, Wifi",36143188,Monique,,Vieux-Limoilou,46.82798,-71.22948,Entire home/apt,60,31,5,2019-06-15,0.10,1,297
6947321,Maison espace interessant Quebec,36425487,Bernard,,Neufchâtel-Est/Lebourgneuf,46.85548,-71.2901,Entire home/apt,225,1,159,2020-09-20,2.48,1,361
6956931,"Québec, 5 bed, wifi, hdtv, bbq",36174001,Nick,,Plateau,46.78179,-71.31591,Entire home/apt,142,2,165,2020-09-21,2.57,1,0
6970133,Littoral - Signature Plus | 1 Queen,14594594,Jonathan,,Quartier 5-4,46.85548,-71.1852,Hotel room,129,1,27,2020-08-01,0.42,5,305
7001110,Family gataway !,32077416,Cindy,,Saint-Sacrement,46.79536,-71.2591,Entire home/apt,125,3,76,2019-07-10,1.18,1,285
7003871,Spacious room Ensuite Garden,17286960,Caroline,,Saint-Jean-Baptiste,46.81263,-71.21738,Private room,145,3,6,2019-01-06,0.09,3,354
7082249,In the heart of Old Quebec,5076778,Ariane,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81305,-71.21012,Entire home/apt,49,31,95,2018-12-28,1.48,1,321
7129699,Great loft in Perfect Location,37341683,Raphael,,Saint-Jean-Baptiste,46.81077,-71.22206,Entire home/apt,80,1,281,2020-10-05,4.41,1,279
7140600,Close to Laval University!!!!,7006458,Odile,,Cité Universitaire,46.78711,-71.26385,Entire home/apt,39,30,55,2019-10-31,0.86,1,323
7148297,Beau 3 et demi très confortable,37434868,Lise,,Vieux-Limoilou,46.82802,-71.2289,Entire home/apt,74,1,225,2020-01-01,3.51,3,0
7224217,Magnifique dans Limoilou,27213304,Sylvain,,Lairet,46.83003,-71.23823,Private room,43,2,181,2020-01-22,3.27,6,0
7297667,Montly rental - Charming apart in the Old Quebec,20752850,Louise,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81522,-71.20877,Entire home/apt,133,30,43,2019-12-12,0.67,1,0
7430769,Quebec City Condo in the Vieux-Port,7096839,Frances,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81437,-71.2029,Entire home/apt,111,32,46,2020-08-09,0.90,1,0
7479188,"Luxurious Apartment, Private Parking & Rooftop",3813034,Rachel,,Saint-Sauveur,46.8094,-71.23117,Entire home/apt,271,3,116,2020-06-25,1.84,2,0
