id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34515664,Private Flat Sanitized –  Piazza Navona Luxury,51503378,Laura,,I Centro Storico,41.89967,12.47012,Entire home/apt,110,1,0,,,32,365
34516446,Navona Square Love Luxury,51503378,Laura,,I Centro Storico,41.89951,12.46931,Entire home/apt,110,1,6,2020-02-22,0.38,32,365
34517035,Private Flat Sanitized – Piazza Navona Penthouse,51503378,Laura,,I Centro Storico,41.90065,12.46901,Entire home/apt,110,1,2,2019-07-24,0.12,32,365
34518036,Navona Terrace Penthouse Luxury,51503378,Laura,,I Centro Storico,41.90083,12.47215,Entire home/apt,110,1,2,2019-08-27,0.12,32,365
34519596,Appartamento Family,5057593,Nerva Accomodation,,I Centro Storico,41.8961,12.49454,Entire home/apt,155,1,5,2019-11-02,0.32,18,1
34519622,Rome Beach Home,128328066,Maria,,X Ostia/Acilia,41.72321,12.2962,Entire home/apt,60,3,26,2020-10-18,1.55,1,45
34523819,Lamberto Preneste - Ginevra,255551493,Lamberto,,V Prenestino/Centocelle,41.89143,12.54129,Private room,44,2,3,2019-07-13,0.17,7,164
34524417,Sweet Home Trastevere Via della Scala,260558927,Alessandra,,I Centro Storico,41.89175,12.46732,Entire home/apt,65,2,10,2020-02-26,0.57,1,0
34525850,Lamberto preneste - Anastasia,255551493,Lamberto,,V Prenestino/Centocelle,41.89225,12.54283,Private room,46,2,2,2019-06-29,0.12,7,159
34527105,Rome center.Single room,57219225,Polash,,I Centro Storico,41.90396,12.48595,Hotel room,70,40,0,,,5,71
34528196,Margherita,255551493,Lamberto,,V Prenestino/Centocelle,41.89144,12.54132,Private room,37,2,3,2019-06-15,0.18,7,157
34529155,Lamberto preneste - Penelope,255551493,Lamberto,,V Prenestino/Centocelle,41.89182,12.54167,Private room,40,2,1,2019-06-09,0.06,7,159
34530816,Lamberto preneste - Stanza Evita,255551493,Lamberto,,V Prenestino/Centocelle,41.89217,12.54281,Private room,36,2,1,2019-07-01,0.06,7,159
34534565,Navona studio: nest in the heart of medieval Rome,39908383,Cristiana,,I Centro Storico,41.89923,12.46983,Entire home/apt,35,1,40,2020-09-14,2.33,3,352
34536384,St.Peter's Eden | 3bed/2bath with balcony,260624845,Marco,,XIII Aurelia,41.89694,12.45636,Entire home/apt,160,3,30,2020-10-03,1.76,1,365
34538046,"Pamphili quiet home in Rome, close to Trastevere",260636598,Rosella,,XII Monte Verde,41.87595,12.4454,Entire home/apt,60,3,14,2020-03-13,0.80,1,179
34538904,Navona Terrace White,51503378,Laura,,I Centro Storico,41.90058,12.46924,Entire home/apt,110,1,5,2020-03-07,0.34,32,364
34539575,Pantheon Suite Luxury Spanish Steps,51503378,Laura,,I Centro Storico,41.90171,12.47643,Entire home/apt,110,1,1,2020-01-03,0.10,32,354
34542525,STANZA PRIVATA METRO ARCO DI TRAVERTINO,260666707,Lizeth,,VII San Giovanni/Cinecittà,41.86687,12.53585,Private room,100,1,5,2019-06-17,0.29,1,90
34545475,合住房 4,106823995,秀萍(Xiuping),,I Centro Storico,41.8978,12.50293,Shared room,10,1,65,2020-10-05,3.74,7,345
34552795,Holidayhouse Ostia - Libeccio,103015482,Matteo,,X Ostia/Acilia,41.73009,12.27544,Entire home/apt,50,2,9,2019-08-23,0.52,2,0
34553260,Double room Santa Maria Maggiore Buonarroti Home,156923467,Federico,,I Centro Storico,41.89626,12.50128,Hotel room,40,2,14,2020-02-24,0.88,5,1
34553494,Trevi Fountain Big Luxury Flat,51503378,Laura,,I Centro Storico,41.90328,12.48707,Entire home/apt,199,1,7,2019-12-01,0.40,32,365
34554536,Private Flat Sanitized - Campo dei Fiori 5 people,51503378,Laura,,I Centro Storico,41.89624,12.47318,Entire home/apt,110,1,3,2019-10-20,0.19,32,365
34554847,ZEUS INN-OTTAVIANO ROOM EXCEPTIONAL LOCATION,161396619,Giovanni,,XIII Aurelia,41.899,12.45571,Private room,44,1,0,,,12,364
34555614,Your sweet  hideaway by Campo dei fiori,16540200,Matilda,,I Centro Storico,41.89742,12.47089,Entire home/apt,37,1,81,2020-10-20,4.74,4,33
34557865,Casa Malla in St.Peter,210752183,Alba,,XIII Aurelia,41.89442,12.45231,Entire home/apt,59,2,8,2019-10-03,0.49,4,0
34559644,VATICAN AREA LUXURY - NEW APT. CLOSE TO THE SUBWAY,154784604,Simona & Gianluca,,I Centro Storico,41.91116,12.44919,Entire home/apt,79,3,22,2020-03-02,1.40,1,164
34560060,Fabiola house,236705909,Silvia,,XII Monte Verde,41.87701,12.44977,Entire home/apt,55,2,0,,,1,137
34560823,"CasaLeone(suite Salario/Parioli, per 4, free wifi)",260636456,Lorenzo,,II Parioli/Nomentano,41.91424,12.50288,Entire home/apt,71,1,12,2020-01-18,0.72,1,307
34561692,Doppia 30 mt Stazione Termini!,260791982,Valerio,,I Centro Storico,41.90081,12.50397,Private room,30,2,5,2020-02-12,0.33,1,364
34562189,Spacious Apartment in the Heart of Rome,152231834,Mark,,II Parioli/Nomentano,41.9135,12.50355,Private room,65,3,1,2019-09-23,0.08,1,180
34563801,Musei Vaticani & Ottaviano - Loft x4,96122546,Ilenia & Benedetta,,I Centro Storico,41.909,12.45732,Entire home/apt,80,2,15,2020-02-13,0.87,107,0
34565188,Hostel Room with bunk beds,22321604,Sergio,,I Centro Storico,41.89887,12.49525,Shared room,20,2,5,2019-06-15,0.28,4,365
34565892,Imperial Forum Luxury Flat near Colosseo,51503378,Laura,,I Centro Storico,41.89523,12.49918,Entire home/apt,110,1,4,2019-09-23,0.24,32,365
34567481,Luminoso,215367078,Angela,,IV Tiburtina,41.94179,12.56442,Private room,60,2,0,,,1,0
34570299,"VILLA SIMONA
Delizioso villino a Roma",238765280,Simona,,XII Monte Verde,41.86593,12.4218,Entire home/apt,65,1,2,2019-06-29,0.12,1,291
34572860,Private Flat Sanitized - Campo dei Fiori View,51503378,Laura,,I Centro Storico,41.89513,12.47283,Entire home/apt,110,1,4,2019-09-22,0.24,32,365
34573277,Anny Sweet home,260795684,Sabrina,,X Ostia/Acilia,41.7527,12.36704,Entire home/apt,55,2,27,2020-09-21,1.59,3,179
34580649,Ampia camera doppia vicino stazione Tiburtina,243602933,M. Gabriella,,IV Tiburtina,41.91336,12.53691,Private room,33,1,15,2020-08-04,1.04,3,365
34581083,Private Flat Sanitized - Trevi Fountain Flat,51503378,Laura,,I Centro Storico,41.89562,12.49964,Entire home/apt,189,1,0,,,32,365
34584898,Lamberto preneste - Alloggio per uso turistico,255551493,Lamberto,,V Prenestino/Centocelle,41.89369,12.54142,Entire home/apt,280,2,1,2019-12-04,0.09,7,365
